joint_value_FR_Thigh,accel_x,accel_y,accel_z,foot_force,"Label (stand : 1, Sit : 0)"
-1.364350848,0.506374,-0.294487,9.56364,23,0
-1.310884898,0.506374,-0.294487,9.56364,23,0
-1.322576697,0.506374,-0.294487,9.56364,23,0
-1.306048089,0.360327,-0.0909797,9.56962,23,0
-1.351808733,0.360327,-0.0909797,9.56962,23,0
-1.36011207,0.360327,-0.0909797,9.56962,23,0
-1.335231775,0.262165,-0.0730232,9.20331,23,0
-1.324788377,0.262165,-0.0730232,9.20331,23,0
-1.322975889,0.36751,-0.195127,9.63786,23,0
-1.349639685,0.36751,-0.195127,9.63786,23,0
-1.396444476,0.36751,-0.195127,9.63786,23,0
-1.322205432,0.361524,0.0059855,9.5792,23,0
-1.316148264,0.361524,0.0059855,9.5792,23,0
-1.373035222,0.362722,-0.174777,9.55526,23,0
-1.346169484,0.362722,-0.174777,9.55526,22,0
-1.372374681,0.362722,-0.174777,9.55526,22,0
-1.349217689,0.429759,-0.023942,9.63068,22,0
-1.317372509,0.429759,-0.023942,9.63068,22,0
-1.344301081,0.292093,-0.17358,9.52294,22,0
-1.387148373,0.292093,-0.17358,9.52294,22,0
-1.376965062,0.292093,-0.17358,9.52294,22,0
-1.389052904,0.302867,-0.0634463,9.39006,22,0
-1.372074321,0.302867,-0.0634463,9.39006,22,0
-1.388403511,0.302867,-0.0634463,9.39006,22,0
-1.33023834,0.383072,-0.152032,9.72884,22,0
-1.355294998,0.383072,-0.152032,9.72884,22,0
-1.322517419,0.392649,-0.0347159,9.47386,22,0
-1.331595543,0.392649,-0.0347159,9.47386,22,0
-1.307044483,0.456095,-0.0442927,9.60913,22,0
-1.38959293,0.456095,-0.0442927,9.60913,22,0
-1.310163414,0.456095,-0.0442927,9.60913,22,0
-1.384928232,0.389058,-0.0694318,9.61511,22,0
-1.344225554,0.389058,-0.0694318,9.61511,22,0
-1.317205329,0.413,-0.201113,9.55167,22,0
-1.385396878,0.413,-0.201113,9.55167,22,0
-1.347555172,0.413,-0.201113,9.55167,22,0
-1.340644207,0.447716,-0.0167594,9.663,22,0
-1.387080734,0.447716,-0.0167594,9.663,22,0
-1.33465185,0.490811,-0.00718261,9.42478,22,0
-1.316759432,0.490811,-0.00718261,9.42478,22,0
-1.363132843,0.490811,-0.00718261,9.42478,22,0
-1.371244569,0.436942,-0.0694318,9.99699,22,0
-1.36872975,0.436942,-0.0694318,9.99699,23,0
-1.37765483,0.482432,-0.0993594,9.68814,23,0
-1.36984874,0.482432,-0.0993594,9.68814,23,0
-1.373505352,0.482432,-0.0993594,9.68814,22,0
-1.307065303,0.408211,-0.233435,9.59716,22,0
-1.319586416,0.408211,-0.233435,9.59716,22,0
-1.379004203,0.439336,-0.317232,9.26436,22,0
-1.348107899,0.439336,-0.317232,9.26436,22,0
-1.344616878,0.439336,-0.317232,9.26436,22,0
-1.323764865,0.323217,-0.342371,9.46907,22,0
-1.32242994,0.323217,-0.342371,9.46907,22,0
-1.300439835,0.326809,-0.201113,9.27873,22,0
-1.396084474,0.326809,-0.201113,9.27873,22,0
-1.350132283,0.326809,-0.201113,9.27873,22,0
-1.33127555,0.300472,-0.0969652,9.45829,22,0
-1.304304891,0.300472,-0.0969652,9.45829,22,0
-1.391301603,0.270545,-0.023942,9.23803,22,0
-1.374745937,0.270545,-0.023942,9.23803,22,0
-1.373459229,0.270545,-0.023942,9.23803,22,0
-1.398792078,0.320823,-0.0814029,9.33978,22,0
-1.393035695,0.320823,-0.0814029,9.33978,22,0
-1.304548232,0.244209,-0.310049,9.56244,22,0
-1.309235916,0.244209,-0.310049,9.56244,22,0
-1.322850736,0.244209,-0.310049,9.56244,22,0
-1.334678809,0.343568,-0.205901,9.3745,22,0
-1.366738605,0.343568,-0.205901,9.3745,22,0
-1.33179094,0.282516,-0.140061,9.46787,22,0
-1.325838195,0.282516,-0.140061,9.46787,22,0
-1.393183017,0.282516,-0.140061,9.46787,22,0
-1.39114928,0.302867,0.023942,9.39724,22,0
-1.362508474,0.302867,0.023942,9.39724,22,0
-1.377878401,0.308852,0.134075,9.29549,22,0
-1.331165609,0.308852,0.134075,9.29549,22,0
-1.360244679,0.308852,0.134075,9.29549,22,0
-1.321829076,0.368707,0.0191536,9.26915,22,0
-1.381714623,0.368707,0.0191536,9.26915,22,0
-1.392978505,0.488417,-0.0514753,9.50139,22,0
-1.333253446,0.488417,-0.0514753,9.50139,22,0
-1.320710857,0.488417,-0.0514753,9.50139,22,0
-1.346920414,0.454898,-0.106542,9.57441,22,0
-1.313609407,0.454898,-0.106542,9.57441,22,0
-1.384635515,0.454898,-0.106542,9.57441,22,0
-1.301210191,0.424971,-0.211887,9.62708,22,0
-1.320215593,0.424971,-0.211887,9.62708,22,0
-1.387791804,0.432153,-0.126893,9.92157,22,0
-1.347207644,0.432153,-0.126893,9.92157,22,0
-1.317963234,0.424971,-0.0251391,9.45829,22,0
-1.319824396,0.424971,-0.0251391,9.45829,22,0
-1.392765599,0.424971,-0.0251391,9.45829,22,0
-1.357538013,0.0766145,0.201113,8.85615,22,0
-1.398365989,0.0766145,0.201113,8.85615,22,0
-1.367536558,0.0766145,0.201113,8.85615,22,0
-1.328469991,0.319626,-0.634463,9.38766,22,0
-1.343661845,0.319626,-0.634463,9.38766,22,0
-1.37775178,0.386664,-0.281319,9.80904,22,0
-1.314789525,0.386664,-0.281319,9.80904,22,0
-1.315369967,0.386664,-0.281319,9.80904,22,0
-1.367711578,0.198719,-0.196325,9.47146,22,0
-1.381922279,0.198719,-0.196325,9.47146,22,0
-1.327431976,0.198719,-0.196325,9.47146,22,0
-1.35951308,0.228646,0.233435,9.50737,22,0
-1.345160854,0.228646,0.233435,9.50737,22,0
-1.389230608,0.149638,0.106542,9.24641,21,0
-1.322781751,0.149638,0.106542,9.24641,21,0
-1.389447129,0.0837971,0.0969652,9.17937,21,0
-1.348087135,0.0837971,0.0969652,9.17937,21,0
-1.341927104,0.0837971,0.0969652,9.17937,21,0
-1.322000223,0.177171,-0.190339,9.44872,21,0
-1.388566833,0.177171,-0.190339,9.44872,21,0
-1.397827678,0.287304,-0.229843,9.48822,21,0
-1.367576043,0.287304,-0.229843,9.48822,21,0
-1.37316859,0.287304,-0.229843,9.48822,21,0
-1.30842917,0.226252,-0.374693,9.46308,21,0
-1.321768166,0.226252,-0.374693,9.46308,21,0
-1.345308725,0.214281,-0.201113,9.59476,21,0
-1.320931467,0.214281,-0.201113,9.59476,21,0
-1.395244914,0.214281,-0.201113,9.59476,21,0
-1.308831085,0.308852,-0.094571,9.5385,21,0
-1.330881106,0.308852,-0.094571,9.5385,21,0
-1.356331363,0.326809,-0.0873884,9.60554,21,0
-1.349240586,0.326809,-0.0873884,9.60554,21,0
-1.396690838,0.326809,-0.0873884,9.60554,21,0
-1.377987722,0.426168,-0.101754,9.73961,21,0
-1.337495554,0.426168,-0.101754,9.73961,21,0
-1.342219494,0.29329,-0.131681,9.48104,21,0
-1.387538091,0.29329,-0.131681,9.48104,21,0
-1.325854024,0.29329,-0.131681,9.48104,21,0
-1.326214937,0.448913,-0.129287,9.67138,21,0
-1.39912388,0.448913,-0.129287,9.67138,21,0
-1.327774943,0.579397,-0.0383072,9.79348,21,0
-1.3280229,0.579397,-0.0383072,9.79348,21,0
-1.346448892,0.579397,-0.0383072,9.79348,21,0
-1.387284275,0.488417,-0.112527,9.65103,21,0
-1.352041236,0.488417,-0.112527,9.65103,21,0
-1.332046427,0.278924,-0.177171,9.69293,21,0
-1.319593282,0.278924,-0.177171,9.69293,21,0
-1.306491577,0.278924,-0.177171,9.69293,21,0
-1.373639042,0.192733,-0.448913,9.62349,21,0
-1.303808856,0.192733,-0.448913,9.62349,21,0
-1.305093603,0.347159,-0.155623,9.73602,21,0
-1.35742027,0.347159,-0.155623,9.73602,21,0
-1.336566616,0.347159,-0.155623,9.73602,21,0
-1.302356851,0.379481,0.140061,9.46667,21,0
-1.307866026,0.379481,0.140061,9.46667,21,0
-1.37819449,0.320823,-0.12809,9.28591,21,0
-1.382070485,0.320823,-0.12809,9.28591,21,0
-1.326005252,0.320823,-0.12809,9.28591,21,0
-1.306021922,0.505177,-0.0538695,9.80306,21,0
-1.368858916,0.505177,-0.0538695,9.80306,21,0
-1.354949545,0.476446,-0.0287304,9.6223,21,0
-1.335463988,0.476446,-0.0287304,9.6223,21,0
-1.398925967,0.476446,-0.0287304,9.6223,21,0
-1.316692082,0.366313,-0.144849,9.67138,21,0
-1.396026344,0.366313,-0.144849,9.67138,21,0
-1.309348666,0.391452,-0.286107,9.79707,21,0
-1.392333963,0.391452,-0.286107,9.79707,21,0
-1.301396115,0.391452,-0.286107,9.79707,21,0
-1.314085321,0.535104,-0.187945,9.72046,21,0
-1.382067972,0.535104,-0.187945,9.72046,21,0
-1.338159164,0.475249,0.164003,9.58878,21,0
-1.356450565,0.475249,0.164003,9.58878,21,0
-1.311765231,0.475249,0.164003,9.58878,21,0
-1.336927218,0.53271,0.161609,9.44872,21,0
-1.348318693,0.53271,0.161609,9.44872,21,0
-1.371621031,0.669179,-0.15682,10.1622,21,0
-1.32350438,0.669179,-0.15682,10.1622,21,0
-1.309054951,0.669179,-0.15682,10.1622,21,0
-1.309365676,0.70629,0.0466869,10.1143,21,0
-1.353285854,0.70629,0.0466869,10.1143,21,0
-1.304936846,0.47884,0.0251391,9.88686,21,0
-1.362425587,0.47884,0.0251391,9.88686,21,0
-1.399154142,0.47884,0.0251391,9.88686,21,0
-1.385860352,0.520739,0.0227449,9.70969,21,0
-1.359174809,0.520739,0.0227449,9.70969,21,0
-1.347426829,0.520739,0.0227449,9.70969,21,0
-1.300370579,0.574608,-0.101754,9.34218,20,0
-1.352093733,0.574608,-0.101754,9.34218,20,0
-1.371267065,0.588974,-0.432153,9.76475,20,0
-1.310252713,0.588974,-0.432153,9.76475,20,0
-1.38288563,0.574608,-0.126893,9.93354,20,0
-1.314634694,0.574608,-0.126893,9.93354,20,0
-1.314668201,0.574608,-0.126893,9.93354,20,0
-1.306560593,0.507571,-0.146046,9.71567,20,0
-1.357350383,0.507571,-0.146046,9.71567,20,0
-1.342022082,0.507571,-0.146046,9.71567,20,0
-1.365439929,0.434548,0.0323217,9.30267,20,0
-1.340621016,0.434548,0.0323217,9.30267,20,0
-1.361355593,0.482432,-0.137667,9.51456,20,0
-1.308856596,0.482432,-0.137667,9.51456,20,0
-1.361485389,0.482432,-0.137667,9.51456,20,0
-1.33894088,0.597353,0.0143652,9.59955,20,0
-1.357030684,0.597353,0.0143652,9.59955,20,0
-1.391436382,0.597353,0.0143652,9.59955,20,0
-1.302287416,0.559046,-0.0490811,9.47505,20,0
-1.347346852,0.559046,-0.0490811,9.47505,20,0
-1.315304472,0.559046,-0.0646434,9.41161,20,0
-1.389109236,0.559046,-0.0646434,9.41161,20,0
-1.364870094,0.499191,0.0766145,9.39964,20,0
-1.365330332,0.499191,0.0766145,9.39964,20,0
-1.342908629,0.499191,0.0766145,9.39964,20,0
-1.368180304,0.582988,-0.00718261,9.43435,20,0
-1.37737742,0.582988,-0.00718261,9.43435,20,0
-1.324593315,0.594959,0.0526724,9.61751,20,0
-1.338566225,0.594959,0.0526724,9.61751,20,0
-1.322307169,0.594959,0.0526724,9.61751,20,0
-1.396500341,0.575805,0.11971,9.42358,20,0
-1.327527702,0.575805,0.11971,9.42358,20,0
-1.326745311,0.549469,0.00837971,9.49421,20,0
-1.349322282,0.549469,0.00837971,9.49421,20,0
-1.302272298,0.549469,0.00837971,9.49421,20,0
-1.327373413,0.650026,-0.0167594,9.58758,20,0
-1.37361336,0.650026,-0.0167594,9.58758,20,0
-1.303159362,0.651223,0.168791,9.86651,20,0
-1.389616614,0.651223,0.168791,9.86651,20,0
-1.371023835,0.651223,0.168791,9.86651,20,0
-1.398234032,0.568623,0.31364,9.70609,20,0
-1.308231391,0.568623,0.31364,9.70609,20,0
-1.376494861,0.604536,0.110133,9.60673,20,0
-1.367612707,0.604536,0.110133,9.60673,20,0
-1.323463564,0.604536,0.110133,9.60673,20,0
-1.378316854,0.675165,0.0502782,9.61631,20,0
-1.317237462,0.675165,0.0502782,9.61631,20,0
-1.324278684,0.675165,0.0502782,9.61631,20,0
-1.352867969,0.580594,-0.123301,9.48104,20,0
-1.317995164,0.580594,-0.123301,9.48104,20,0
-1.338594954,0.371101,-0.25618,9.59237,20,0
-1.388920004,0.371101,-0.25618,9.59237,20,0
-1.3824621,0.383072,-0.0730232,9.57202,20,0
-1.39099025,0.383072,-0.0730232,9.57202,20,0
-1.345037202,0.383072,-0.0730232,9.57202,20,0
-1.305336082,0.494403,-0.00957681,9.67856,20,0
-1.394272021,0.494403,-0.00957681,9.67856,19,0
-1.339061777,0.470461,0.0634463,9.53012,19,0
-1.376077362,0.470461,0.0634463,9.53012,19,0
-1.360133115,0.470461,0.0634463,9.53012,19,0
-1.321276736,0.353145,-0.0993594,9.45829,19,0
-1.382556727,0.353145,-0.0993594,9.45829,19,0
-1.327226748,0.343568,-0.259771,9.35534,19,0
-1.3164106,0.343568,-0.259771,9.35534,19,0
-1.325101993,0.343568,-0.259771,9.35534,19,0
-1.340897095,0.439336,-0.405817,9.41161,19,0
-1.331394038,0.439336,-0.405817,9.41161,19,0
-1.347128991,0.402226,-0.167594,9.36731,19,0
-1.374525635,0.402226,-0.167594,9.36731,19,0
-1.366528465,0.402226,-0.167594,9.36731,19,0
-1.377892797,0.44173,-0.0646434,9.4128,19,0
-1.323867887,0.44173,-0.0646434,9.4128,19,0
-1.318772237,0.453701,0.136469,9.52773,19,0
-1.338790039,0.453701,0.136469,9.52773,19,0
-1.372131507,0.453701,0.136469,9.52773,19,0
-1.37006589,0.56144,0.124498,9.31584,19,0
-1.394816533,0.56144,0.124498,9.31584,19,0
-1.381120092,0.574608,0.0526724,9.30626,19,0
-1.334911268,0.574608,0.0526724,9.30626,19,0
-1.389729066,0.574608,0.0526724,9.30626,19,0
-1.364711922,0.612916,-0.11971,9.38407,19,0
-1.336789126,0.612916,-0.11971,9.38407,19,0
-1.358007644,0.624887,-0.196325,9.57561,19,0
-1.3052332,0.624887,-0.196325,9.57561,19,0
-1.358263789,0.624887,-0.196325,9.57561,19,0
-1.380862504,0.573411,-0.0897826,9.69173,19,0
-1.317641831,0.573411,-0.0897826,9.69173,19,0
-1.312323512,0.554258,0.0897826,9.57082,19,0
-1.304666789,0.554258,0.0897826,9.57082,19,0
-1.397466519,0.554258,0.0897826,9.57082,19,0
-1.366016493,0.550666,0.150835,9.46308,19,0
-1.311677771,0.550666,0.150835,9.46308,19,0
-1.307083462,0.557849,-0.152032,9.35774,19,0
-1.394181322,0.557849,-0.152032,9.35774,19,0
-1.349363761,0.557849,-0.152032,9.35774,19,0
-1.393536934,0.557849,-0.152032,9.35774,19,0
-1.335697311,0.429759,-0.116119,9.38766,19,0
-1.347026354,0.429759,-0.116119,9.38766,19,0
-1.353940565,0.306458,-0.118513,9.27035,19,0
-1.319391028,0.306458,-0.118513,9.27035,19,0
-1.312406147,0.287304,0.0682347,9.31464,19,0
-1.375891078,0.287304,0.0682347,9.31464,19,0
-1.376166058,0.287304,0.0682347,9.31464,19,0
-1.365658067,0.23942,-0.0790087,9.19972,19,0
-1.394031092,0.23942,-0.0790087,9.19972,19,0
-1.335841587,0.229843,0.0023942,9.32063,19,0
-1.369816802,0.229843,0.0023942,9.32063,19,0
-1.329372722,0.229843,0.0023942,9.32063,19,0
-1.387579822,0.180762,0.0215478,9.35774,19,0
-1.325893633,0.180762,0.0215478,9.35774,19,0
-1.310540889,0.171185,-0.0766145,9.30387,19,0
-1.322486828,0.171185,-0.0766145,9.30387,19,0
-1.36075826,0.171185,-0.0766145,9.30387,19,0
-1.30016886,0.271742,-0.104148,9.32182,19,0
-1.39342333,0.271742,-0.104148,9.32182,19,0
-1.371356466,0.271742,-0.104148,9.32182,19,0
-1.325786309,0.343568,0.15682,9.38886,19,0
-1.37855664,0.343568,0.15682,9.38886,19,0
-1.334550516,0.319626,0.0849942,9.414,19,0
-1.300833243,0.319626,0.0849942,9.414,19,0
-1.319089623,0.300472,0.148441,9.55646,19,0
-1.335533631,0.300472,0.148441,9.55646,19,0
-1.343059992,0.300472,0.148441,9.55646,19,0
-1.303751707,0.448913,0.011971,9.53491,19,0
-1.315540076,0.448913,0.011971,9.53491,19,0
-1.331819899,0.40462,-0.0754174,9.71567,19,0
-1.333959552,0.40462,-0.0754174,9.71567,19,0
-1.396505982,0.40462,-0.0754174,9.71567,19,0
-1.390079609,0.496797,-0.229843,9.87488,19,0
-1.316738324,0.496797,-0.229843,9.87488,19,0
-1.345146687,0.584185,-0.0418985,10.0269,19,0
-1.325797939,0.584185,-0.0418985,10.0269,19,0
-1.396314691,0.584185,-0.0418985,10.0269,19,0
-1.397639272,0.548272,0.137667,10.07,19,0
-1.350477079,0.548272,0.137667,10.07,19,0
-1.383852415,0.641646,-0.0287304,9.87967,19,0
-1.382611885,0.641646,-0.0287304,9.87967,19,0
-1.310484864,0.641646,-0.0287304,9.87967,19,0
-1.380851635,0.672771,-0.0849942,9.64145,19,0
-1.336110383,0.672771,-0.0849942,9.64145,19,0
-1.386142913,0.679953,-0.301669,9.55406,18,0
-1.314487175,0.679953,-0.301669,9.55406,18,0
-1.384418594,0.679953,-0.301669,9.55406,18,0
-1.395887417,0.531513,-0.270545,9.58279,18,0
-1.359517787,0.531513,-0.270545,9.58279,18,0
-1.399127131,0.587777,-0.187945,9.62708,18,0
-1.381364652,0.587777,-0.187945,9.62708,18,0
-1.397470846,0.587777,-0.187945,9.62708,18,0
-1.321382952,0.612916,0.00957681,9.62948,18,0
-1.305922821,0.612916,0.00957681,9.62948,18,0
-1.359682097,0.536301,0.0395043,9.51097,18,0
-1.351569383,0.536301,0.0395043,9.51097,18,0
-1.399198776,0.536301,0.0395043,9.51097,18,0
-1.372823901,0.500388,-0.215478,9.48463,18,0
-1.356336037,0.500388,-0.215478,9.48463,18,0
-1.339107444,0.48722,-0.0442927,9.57681,18,0
-1.369469858,0.48722,-0.0442927,9.57681,18,0
-1.354956206,0.48722,-0.0442927,9.57681,18,0
-1.313273151,0.567426,-0.11133,9.69173,18,0
-1.323784286,0.567426,-0.11133,9.69173,18,0
-1.376343083,0.60693,-0.0227449,9.60314,18,0
-1.334579859,0.60693,-0.0227449,9.60314,18,0
-1.327225032,0.60693,-0.0227449,9.60314,18,0
-1.383258532,0.593762,0.0778116,9.79707,18,0
-1.335763312,0.593762,0.0778116,9.79707,18,0
-1.30332618,0.620098,0.245406,9.73842,18,0
-1.36573808,0.620098,0.245406,9.73842,18,0
-1.323185138,0.620098,0.245406,9.73842,18,0
-1.392201018,0.574608,0.245406,9.91439,18,0
-1.34250062,0.574608,0.245406,9.91439,18,0
-1.398885625,0.679953,0.100556,9.73123,18,0
-1.354355165,0.679953,0.100556,9.73123,18,0
-1.332930103,0.679953,0.100556,9.73123,18,0
-1.320028434,0.665588,0.0873884,9.84376,18,0
-1.305511131,0.665588,0.0873884,9.84376,18,0
-1.368155077,0.690727,0.201113,9.93235,18,0
-1.346412847,0.690727,0.201113,9.93235,18,0
-1.323394839,0.690727,0.201113,9.93235,18,0
-1.364892297,0.675165,-0.0035913,10.088,18,0
-1.39216152,0.675165,-0.0035913,10.088,18,0
-1.382226814,0.70629,0.0969652,10.1718,18,0
-1.388606983,0.70629,0.0969652,10.1718,18,0
-1.318968191,0.70629,0.0969652,10.1718,18,0
-1.307456655,0.302867,-0.00718261,12.4606,18,0
-1.336949776,0.302867,-0.00718261,12.4606,18,0
-1.337572258,-2.82157,0.720655,24.8746,18,0
-1.321048481,-2.82157,0.720655,24.8746,18,0
-1.399629081,-2.82157,0.720655,24.8746,18,0
-1.35977167,-3.66193,-0.0466869,26.4164,18,0
-1.397793108,-3.66193,-0.0466869,26.4164,16,0
-1.325367202,-3.66193,-0.0466869,26.4164,16,0
-1.37642286,-1.18633,-0.379481,15.7838,16,0
-1.379016103,-1.18633,-0.379481,15.7838,13,0
-1.313053691,1.74537,0.0191536,6.09205,13,0
-1.368166766,1.74537,0.0191536,6.09205,13,0
-1.365660159,1.74537,0.0191536,6.09205,11,0
-1.391643642,1.13725,0.00718261,5.51026,11,0
-1.338982864,1.13725,0.00718261,5.51026,11,0
-1.342881779,1.65439,-0.0023942,5.35344,11,0
-1.374232759,1.65439,-0.0023942,5.35344,11,0
-1.310366954,1.65439,-0.0023942,5.35344,11,0
-1.389040527,1.75974,0.0622492,4.80995,11,0
-1.361189713,1.75974,0.0622492,4.80995,11,0
-1.361333264,1.41856,-0.645237,4.31076,11,0
-1.362262527,1.41856,-0.645237,4.31076,11,0
-1.322263059,1.41856,-0.645237,4.31076,11,0
-1.354276287,1.39103,-0.826,5.41329,11,0
-1.34209858,1.39103,-0.826,5.41329,11,0
-1.33718507,0.865504,-0.915782,11.5796,11,0
-1.323187272,0.865504,-0.915782,11.5796,11,0
-1.326079468,0.865504,-0.915782,11.5796,12,0
-1.38219411,-0.00957681,0.124498,17.6117,12,0
-1.337069182,-0.00957681,0.124498,17.6117,12,0
-1.324594933,-0.717063,-0.343568,17.4968,12,0
-1.358398004,-0.717063,-0.343568,17.4968,12,0
-1.309947645,-0.717063,-0.343568,17.4968,12,0
-1.322149211,0.347159,0.129287,11.0612,12,0
-1.365395134,0.347159,0.129287,11.0612,11,0
-1.368995928,1.22104,0.0179565,5.43244,11,0
-1.385697902,1.22104,0.0179565,5.43244,11,0
-1.308907111,1.22104,0.0179565,5.43244,11,0
-1.317676012,1.54187,0.426168,4.3371,11,0
-1.335994693,1.54187,0.426168,4.3371,11,0
-1.361712381,1.25097,-0.517148,5.94001,11,0
-1.336879151,1.25097,-0.517148,5.94001,11,0
-1.323695141,1.25097,-0.517148,5.94001,11,0